pop,treatment,log_time,lml_surv
ATE-weighted,1,5.3936275464,-0.770139007
ATE-weighted,1,5.3981627015,-0.768472263
ATE-weighted,1,5.4026773819,-0.761565542
ATE-weighted,1,5.4071717715,-0.758717713
ATE-weighted,1,5.4116460519,-0.755191736
ATE-weighted,1,5.4161004022,-0.750983451
ATE-weighted,1,5.4205349993,-0.744720959
ATE-weighted,1,5.4249500175,-0.740198442
ATE-weighted,1,5.429345629,-0.737037644
ATE-weighted,1,5.4337220036,-0.732943782
ATE-weighted,1,5.4380793089,-0.726784948
ATE-weighted,1,5.4424177105,-0.72347295
ATE-weighted,1,5.4467373717,-0.720085459
ATE-weighted,1,5.4510384536,-0.716935163
ATE-weighted,1,5.4553211154,-0.712414838
ATE-weighted,1,5.4595855141,-0.706002731
ATE-weighted,1,5.463831805,-0.702388393
ATE-weighted,1,5.4680601411,-0.699356545
ATE-weighted,1,5.4722706737,-0.695418862
ATE-weighted,1,5.4764635519,-0.68934434
ATE-weighted,1,5.4806389233,-0.682288449
ATE-weighted,1,5.4847969335,-0.675844445
ATE-weighted,1,5.4889377262,-0.670734482
ATE-weighted,1,5.4930614433,-0.665069777
ATE-weighted,1,5.4971682253,-0.663129696
ATE-weighted,1,5.5012582105,-0.660369492
ATE-weighted,1,5.5053315359,-0.658633702
ATE-weighted,1,5.5093883366,-0.651354449
ATE-weighted,1,5.5134287462,-0.648273533
ATE-weighted,1,5.5174528965,-0.640213394
ATE-weighted,1,5.5214609179,-0.638383378
ATE-weighted,1,5.5254529391,-0.636227434
ATE-weighted,1,5.5294290875,-0.632913382
ATE-weighted,1,5.5333894887,-0.628281805
ATE-weighted,1,5.537334267,-0.624491256
ATE-weighted,1,5.5412635452,-0.621283375
ATE-weighted,1,5.5451774445,-0.61736463
ATE-weighted,1,5.5490760849,-0.615442385
ATE-weighted,1,5.5529595849,-0.611328218
ATE-weighted,1,5.5568280617,-0.608454098
ATE-weighted,1,5.560681631,-0.603418131
ATE-weighted,1,5.5645204073,-0.600402908
ATE-weighted,1,5.5683445038,-0.59660606
ATE-weighted,1,5.5721540322,-0.594011285
ATE-weighted,1,5.5759491031,-0.591429335
ATE-weighted,1,5.579729826,-0.586392318
ATE-weighted,1,5.5834963088,-0.582536592
ATE-weighted,1,5.5872486584,-0.579962665
ATE-weighted,1,5.5909869805,-0.577446669
ATE-weighted,1,5.5947113796,-0.57169407
ATE-weighted,1,5.598421959,-0.566030056
ATE-weighted,1,5.6021188209,-0.562179794
ATE-weighted,1,5.6058020663,-0.558949721
ATE-weighted,1,5.6094717952,-0.555144776
ATE-weighted,1,5.6131281064,-0.553441725
ATE-weighted,1,5.6167710977,-0.551821593
ATE-weighted,1,5.6204008657,-0.549034653
ATE-weighted,1,5.6240175062,-0.543234606
ATE-weighted,1,5.6276211137,-0.538807872
ATE-weighted,1,5.6312117818,-0.534286046
ATE-weighted,1,5.6347896032,-0.528793628
ATE-weighted,1,5.6383546693,-0.524241919
ATE-weighted,1,5.6419070709,-0.519118233
ATE-weighted,1,5.6454468976,-0.515456619
ATE-weighted,1,5.6489742382,-0.511476901
ATE-weighted,1,5.6524891803,-0.508593588
ATE-weighted,1,5.6559918108,-0.500309714
ATE-weighted,1,5.6594822158,-0.495053238
ATE-weighted,1,5.6629604801,-0.490766673
ATE-weighted,1,5.6664266881,-0.484258871
ATE-weighted,1,5.669880923,-0.479668063
ATE-weighted,1,5.6733232672,-0.475299081
ATE-weighted,1,5.6767538023,-0.473168065
ATE-weighted,1,5.680172609,-0.470788565
ATE-weighted,1,5.6835797673,-0.469432673
ATE-weighted,1,5.6869753563,-0.468976696
ATE-weighted,1,5.6903594543,-0.467560726
ATE-weighted,1,5.6937321388,-0.466399602
ATE-weighted,1,5.6970934865,-0.461873004
ATE-weighted,1,5.7004435734,-0.458240693
ATE-weighted,1,5.7037824747,-0.456625967
ATE-weighted,1,5.7071102647,-0.454069305
ATE-weighted,1,5.7104270174,-0.45146586
ATE-weighted,1,5.7137328055,-0.448970689
ATE-weighted,1,5.7170277014,-0.445241221
ATE-weighted,1,5.7203117766,-0.442015958
ATE-weighted,1,5.723585102,-0.440081696
ATE-weighted,1,5.7268477476,-0.437526945
ATE-weighted,1,5.730099783,-0.437049839
ATE-weighted,1,5.7333412769,-0.435221846
ATE-weighted,1,5.7365722975,-0.431694467
ATE-weighted,1,5.7397929122,-0.428660249
ATE-weighted,1,5.7430031878,-0.422476213
ATE-weighted,1,5.7462031905,-0.416837182
ATE-weighted,1,5.7493929859,-0.412281862
ATE-weighted,1,5.7525726388,-0.409715542
ATE-weighted,1,5.7557422136,-0.405653728
ATE-weighted,1,5.7589017739,-0.40031736
ATE-weighted,1,5.7620513828,-0.396273929
ATE-weighted,1,5.7651911028,-0.390542777
ATE-weighted,1,5.7683209958,-0.386831258
ATE-weighted,1,5.7714411231,-0.385123273
ATE-weighted,1,5.7745515455,-0.381682827
ATE-weighted,1,5.7776523232,-0.374791856
ATE-weighted,1,5.7807435158,-0.373138002
ATE-weighted,1,5.7838251823,-0.369151653
ATE-weighted,1,5.7868973814,-0.367780969
ATE-weighted,1,5.7899601709,-0.364621825
ATE-weighted,1,5.7930136084,-0.362027314
ATE-weighted,1,5.7960577508,-0.3577928
ATE-weighted,1,5.7990926545,-0.356153165
ATE-weighted,1,5.8021183754,-0.350476602
ATE-weighted,1,5.8051349689,-0.348430796
ATE-weighted,1,5.80814249,-0.342688086
ATE-weighted,1,5.811140993,-0.338947055
ATE-weighted,1,5.8141305318,-0.335869375
ATE-weighted,1,5.81711116,-0.332353122
ATE-weighted,1,5.8200829304,-0.328924938
ATE-weighted,1,5.8230458955,-0.32556774
ATE-weighted,1,5.8260001074,-0.32265739
ATE-weighted,1,5.8289456176,-0.318731779
ATE-weighted,1,5.8318824773,-0.313991105
ATE-weighted,1,5.8348107371,-0.307918735
ATE-weighted,1,5.8377304472,-0.306554537
ATE-weighted,1,5.8406416574,-0.301780261
ATE-weighted,1,5.843544417,-0.298899992
ATE-weighted,1,5.8464387751,-0.29775483
ATE-weighted,1,5.8493247799,-0.296494939
ATE-weighted,1,5.8522024798,-0.291484085
ATE-weighted,1,5.8550719222,-0.287674308
ATE-weighted,1,5.8579331545,-0.285302701
ATE-weighted,1,5.8607862235,-0.284101324
ATE-weighted,1,5.8636311756,-0.280666209
ATE-weighted,1,5.8664680569,-0.275410919
ATE-weighted,1,5.8692969131,-0.275018199
ATE-weighted,1,5.8721177895,-0.271725148
ATE-weighted,1,5.8749307309,-0.270561278
ATE-weighted,1,5.8777357818,-0.266555593
ATE-weighted,1,5.8805329864,-0.264817208
ATE-weighted,1,5.8833223885,-0.260237527
ATE-weighted,1,5.8861040315,-0.258322899
ATE-weighted,1,5.8888779583,-0.257132485
ATE-weighted,1,5.8916442118,-0.253536422
ATE-weighted,1,5.8944028343,-0.249286977
ATE-weighted,1,5.8971538676,-0.247683573
ATE-weighted,1,5.8998973536,-0.244051402
ATT-weighted,0,,
ATT-weighted,0,0,-7.423470441
ATT-weighted,0,0.6931471806,-6.23978074
ATT-weighted,0,1.0986122887,-5.761176157
ATT-weighted,0,1.3862943611,-5.20480429
ATT-weighted,0,1.6094379124,-4.840495219
ATT-weighted,0,1.7917594692,-4.558874364
ATT-weighted,0,1.9459101491,-4.403489909
ATT-weighted,0,2.0794415417,-4.020590911
ATT-weighted,0,2.1972245773,-3.761006274
ATT-weighted,0,2.302585093,-3.621387485
ATT-weighted,0,2.3978952728,-3.492479072
ATT-weighted,0,2.4849066498,-3.442020065
ATT-weighted,0,2.5649493575,-3.336712448
ATT-weighted,0,2.6390573296,-3.227051063
ATT-weighted,0,2.7080502011,-3.15051717
ATT-weighted,0,2.7725887222,-3.074519415
ATT-weighted,0,2.8332133441,-2.897300417
ATT-weighted,0,2.8903717579,-2.873576397
ATT-weighted,0,2.9444389792,-2.722691137
ATT-weighted,0,2.9957322736,-2.606333449
ATT-weighted,0,3.0445224377,-2.533903367
ATT-weighted,0,3.0910424534,-2.42551744
ATT-weighted,0,3.1354942159,-2.405746792
ATT-weighted,0,3.1780538303,-2.354613556
ATT-weighted,0,3.2188758249,-2.247259555
ATT-weighted,0,3.258096538,-2.216282897
ATT-weighted,0,3.295836866,-2.187997022
ATT-weighted,0,3.3322045102,-2.13104785
ATT-weighted,0,3.36729583,-2.095787608
ATT-weighted,0,3.4011973817,-2.037654981
ATT-weighted,0,3.4339872045,-1.998817034
ATT-weighted,0,3.4657359028,-1.88027443
ATT-weighted,0,3.4965075615,-1.848620161
ATT-weighted,0,3.5263605246,-1.80283184
ATT-weighted,0,3.5553480615,-1.769245593
ATT-weighted,0,3.5835189385,-1.70603264
ATT-weighted,0,3.6109179126,-1.673701951
ATT-weighted,0,3.6375861597,-1.635117517
ATT-weighted,0,3.6635616461,-1.589709294
ATT-weighted,0,3.6888794541,-1.557302541
ATT-weighted,0,3.7135720667,-1.4912094
ATT-weighted,0,3.7376696183,-1.453460031
ATT-weighted,0,3.7612001157,-1.418132669
ATT-weighted,0,3.7841896339,-1.388457685
ATT-weighted,0,3.8066624898,-1.342149827
ATT-weighted,0,3.8286413965,-1.316994049
ATT-weighted,0,3.8501476017,-1.282141809
ATT-weighted,0,3.8712010109,-1.255657716
ATT-weighted,0,3.8918202981,-1.224759523
ATT-weighted,0,3.9120230054,-1.202915104
ATT-weighted,0,3.9318256327,-1.190609741
ATT-weighted,0,3.9512437186,-1.17625679
ATT-weighted,0,3.9702919136,-1.142028565
ATT-weighted,0,3.9889840466,-1.109732247
ATT-weighted,0,4.0073331852,-1.095565753
ATT-weighted,0,4.0253516907,-1.072475354
ATT-weighted,0,4.0430512678,-1.052690652
ATT-weighted,0,4.0604430105,-1.025962342
ATT-weighted,0,4.0775374439,-1.007916699
ATT-weighted,0,4.0943445622,-0.986943539
ATT-weighted,0,4.1108738642,-0.974065575
ATT-weighted,0,4.127134385,-0.962268328
ATT-weighted,0,4.1431347264,-0.951311919
ATT-weighted,0,4.1588830834,-0.936708297
ATT-weighted,0,4.1743872699,-0.91945695
ATT-weighted,0,4.189654742,-0.887571992
ATT-weighted,0,4.2046926194,-0.875418869
ATT-weighted,0,4.2195077052,-0.851484455
ATT-weighted,0,4.2341065046,-0.838527722
ATT-weighted,0,4.248495242,-0.816296756
ATT-weighted,0,4.262679877,-0.798993031
ATT-weighted,0,4.276666119,-0.786307607
ATT-weighted,0,4.2904594411,-0.772726714
ATT-weighted,0,4.3040650932,-0.760368584
ATT-weighted,0,4.3174881135,-0.748906021
ATT-weighted,0,4.3307333403,-0.733699229
ATT-weighted,0,4.3438054219,-0.715057047
ATT-weighted,0,4.3567088267,-0.701941999
ATT-weighted,0,4.3694478525,-0.687598456
ATT-weighted,0,4.3820266347,-0.666322186
ATT-weighted,0,4.3944491547,-0.646883184
ATT-weighted,0,4.4067192473,-0.626636709
ATT-weighted,0,4.4188406078,-0.617293658
ATT-weighted,0,4.4308167988,-0.605090364
ATT-weighted,0,4.4426512565,-0.597576193
ATT-weighted,0,4.4543472963,-0.582961814
ATT-weighted,0,4.4659081187,-0.573561625
ATT-weighted,0,4.4773368145,-0.563136892
ATT-weighted,0,4.4886363697,-0.552626973
ATT-weighted,0,4.4998096703,-0.536376439
ATT-weighted,0,4.5108595065,-0.530054564
ATT-weighted,0,4.521788577,-0.51876098
ATT-weighted,0,4.5325994932,-0.509309016
ATT-weighted,0,4.5432947823,-0.499923309
ATT-weighted,0,4.5538768916,-0.48546298
ATT-weighted,0,4.5643481915,-0.466411455
ATT-weighted,0,4.5747109785,-0.46013032
ATT-weighted,0,4.5849674787,-0.45407706
ATT-weighted,0,4.5951198501,-0.4474586
ATT-weighted,0,4.605170186,-0.42723109
ATT-weighted,0,4.6151205168,-0.414686658
ATT-weighted,0,4.6249728133,-0.402742147
ATT-weighted,0,4.6347289882,-0.394221149
ATT-weighted,0,4.6443908991,-0.383852278
ATT-weighted,0,4.6539603502,-0.377181455
ATT-weighted,0,4.6634390941,-0.360200518
ATT-weighted,0,4.6728288345,-0.356872242
ATT-weighted,0,4.6821312271,-0.34616727
ATT-weighted,0,4.6913478822,-0.338299309
ATT-weighted,0,4.7004803658,-0.333874593
ATT-weighted,0,4.7095302013,-0.325089404
ATT-weighted,0,4.7184988713,-0.310131186
ATT-weighted,0,4.7273878187,-0.301414472
ATT-weighted,0,4.7361984484,-0.284213281
ATT-weighted,0,4.7449321284,-0.282647644
ATT-weighted,0,4.7535901911,-0.278217461
ATT-weighted,0,4.7621739348,-0.265308675
ATT-weighted,0,4.7706846245,-0.25734905
ATT-weighted,0,4.7791234931,-0.250166418
ATT-weighted,0,4.7874917428,-0.242688488
ATT-weighted,0,4.7957905456,-0.23497314
ATT-weighted,0,4.8040210447,-0.224025498
ATT-weighted,0,4.8121843554,-0.214200695
ATT-weighted,0,4.8202815656,-0.203475978
ATT-weighted,0,4.8283137373,-0.190945863
ATT-weighted,0,4.836281907,-0.180509198
ATT-weighted,0,4.8441870865,-0.177160631
ATT-weighted,0,4.8520302639,-0.173563997
ATT-weighted,0,4.8598124044,-0.162888811
ATT-weighted,0,4.8675344505,-0.154301062
ATT-weighted,0,4.8751973232,-0.136869957
ATT-weighted,0,4.8828019226,-0.131575219
ATT-weighted,0,4.8903491282,-0.12337938
ATT-weighted,0,4.8978398,-0.113687834
ATT-weighted,0,4.9052747784,-0.10817867
ATT-weighted,0,4.9126548857,-0.101673015
ATT-weighted,0,4.9199809258,-0.094294015
ATT-weighted,0,4.9272536852,-0.089153229
ATT-weighted,0,4.9344739331,-0.081496336
ATT-weighted,0,4.9416424226,-0.073637135
ATT-weighted,0,4.9487598904,-0.066301982
ATT-weighted,0,4.9558270576,-0.055173434
ATT-weighted,0,4.9628446303,-0.044124982
ATT-weighted,0,4.9698132996,-0.034110344
ATT-weighted,0,4.9767337424,-0.027812614
ATT-weighted,0,4.9836066217,-0.023262103
ATT-weighted,0,4.9904325868,-0.015049001
ATT-weighted,0,4.9972122738,-0.006553467
ATT-weighted,0,5.0039463059,0.0013516269
ATT-weighted,0,5.0106352941,0.0075535043
ATT-weighted,0,5.0172798368,0.0127905472
ATT-weighted,0,5.0238805208,0.0219631603
ATT-weighted,0,5.0304379214,0.0273020904
ATT-weighted,0,5.0369526024,0.036119442
ATT-weighted,0,5.0434251169,0.0433687824
ATT-weighted,0,5.0498560072,0.0485618482
ATT-weighted,0,5.0562458053,0.0502220038
ATT-weighted,0,5.062595033,0.0548815877
ATT-weighted,0,5.0689042022,0.0621773658
ATT-weighted,0,5.0751738152,0.0665177287
ATT-weighted,0,5.081404365,0.0709793269
ATT-weighted,0,5.0875963352,0.0736211701
ATT-weighted,0,5.0937502008,0.0775577985
ATT-weighted,0,5.0998664278,0.0855565244
ATT-weighted,0,5.1059454739,0.0872834054
ATT-weighted,0,5.1119877884,0.0908065659
ATT-weighted,0,5.1179938124,0.0957849954
ATT-weighted,0,5.1239639794,0.0984542178
ATT-weighted,0,5.1298987149,0.1039184167
ATT-weighted,0,5.1357984371,0.1064667245
ATT-weighted,0,5.1416635565,0.111178642
ATT-weighted,0,5.1474944768,0.1157432931
ATT-weighted,0,5.1532915945,0.1224901148
ATT-weighted,0,5.1590552992,0.1303869816
ATT-weighted,0,5.1647859739,0.1364318176
ATT-weighted,0,5.170483995,0.1409200987
ATT-weighted,0,5.1761497326,0.1488846148
ATT-weighted,0,5.1817835503,0.15410235
ATT-weighted,0,5.1873858058,0.1603524522
ATT-weighted,0,5.1929568509,0.1648417775
ATT-weighted,0,5.1984970313,0.1673319298
ATT-weighted,0,5.2040066871,0.1717446889
ATT-weighted,0,5.2094861528,0.1750274182
ATT-weighted,0,5.2149357576,0.181694262
ATT-weighted,0,5.2203558251,0.1858936398
ATT-weighted,0,5.2257466737,0.1897575298
ATT-weighted,0,5.2311086169,0.1951564609
ATT-weighted,0,5.2364419628,0.2007738537
ATT-weighted,0,5.2417470151,0.2045488833
ATT-weighted,0,5.2470240722,0.2115038167
ATT-weighted,0,5.252273428,0.2146965802
ATT-weighted,0,5.257495372,0.2185899419
ATT-weighted,0,5.2626901889,0.2216660615
ATT-weighted,0,5.2678581591,0.2272681843
ATT-weighted,0,5.2729995586,0.2371089954
ATT-weighted,0,5.2781146592,0.2401309224
ATT-weighted,0,5.2832037287,0.2428914802
ATT-weighted,0,5.2882670307,0.246088562
ATT-weighted,0,5.2933048247,0.24914574
ATT-weighted,0,5.2983173665,0.2527891543
ATT-weighted,0,5.3033049081,0.2581131207
ATT-weighted,0,5.3082676974,0.2596009663
ATT-weighted,0,5.313205979,0.2644269657
ATT-weighted,0,5.3181199938,0.2697342668
ATT-weighted,0,5.3230099791,0.2708194055
ATT-weighted,0,5.3278761688,0.2743376658
ATT-weighted,0,5.3327187933,0.2777345296
ATT-weighted,0,5.3375380797,0.2790994865
ATT-weighted,0,5.342334252,0.2825352907
ATT-weighted,0,5.3471075307,0.2842015021
ATT-weighted,0,5.3518581335,0.2878631694
ATT-weighted,0,5.3565862747,0.2885183516
ATT-weighted,0,5.3612921657,0.2901881095
ATT-weighted,0,5.365976015,0.2932563941
ATT-weighted,0,5.3706380281,0.2967851575
ATT-weighted,0,5.3752784077,0.3000633031
ATT-weighted,0,5.3798973535,0.3043532916
ATT-weighted,0,5.3844950628,0.3081159613
ATT-weighted,0,5.3890717298,0.3146426759
ATT-weighted,0,5.3936275464,0.3220571687
ATT-weighted,0,5.3981627015,0.3245103747
ATT-weighted,0,5.4026773819,0.3270807594
ATT-weighted,0,5.4071717715,0.3337047949
ATT-weighted,0,5.4116460519,0.3374760513
ATT-weighted,0,5.4161004022,0.3401595868
ATT-weighted,0,5.4205349993,0.3446741127
ATT-weighted,0,5.4249500175,0.3506972705
ATT-weighted,0,5.429345629,0.3527031611
ATT-weighted,0,5.4337220036,0.355845606
ATT-weighted,0,5.4380793089,0.3601654907
ATT-weighted,0,5.4424177105,0.3630929537
ATT-weighted,0,5.4467373717,0.3651433384
ATT-weighted,0,5.4510384536,0.3713349328
ATT-weighted,0,5.4553211154,0.3774220898
ATT-weighted,0,5.4595855141,0.3837026965
ATT-weighted,0,5.463831805,0.3909822073
ATT-weighted,0,5.4680601411,0.3958963242
ATT-weighted,0,5.4722706737,0.3999654198
ATT-weighted,0,5.4764635519,0.4021450637
ATT-weighted,0,5.4806389233,0.4041750808
ATT-weighted,0,5.4847969335,0.4083947712
ATT-weighted,0,5.4889377262,0.4121010049
ATT-weighted,0,5.4930614433,0.4147863675
ATT-weighted,0,5.4971682253,0.4171465174
ATT-weighted,0,5.5012582105,0.4210961109
ATT-weighted,0,5.5053315359,0.4240051231
ATT-weighted,0,5.5093883366,0.4287229896
ATT-weighted,0,5.5134287462,0.4307645529
ATT-weighted,0,5.5174528965,0.43150264
ATT-weighted,0,5.5214609179,0.4367022596
ATT-weighted,0,5.5254529391,0.4395025501
ATT-weighted,0,5.5294290875,0.4416214931
ATT-weighted,0,5.5333894887,0.4440799987
ATT-weighted,0,5.537334267,0.4473620734
ATT-weighted,0,5.5412635452,0.4537576799
ATT-weighted,0,5.5451774445,0.4580024164
ATT-weighted,0,5.5490760849,0.4598196361
ATT-weighted,0,5.5529595849,0.4628889597
ATT-weighted,0,5.5568280617,0.465639988
ATT-weighted,0,5.560681631,0.469560105
ATT-weighted,0,5.5645204073,0.4739716544
ATT-weighted,0,5.5683445038,0.4756311127
ATT-weighted,0,5.5721540322,0.4799030005
ATT-weighted,0,5.5759491031,0.4814244375
ATT-weighted,0,5.579729826,0.4861338409
ATT-weighted,0,5.5834963088,0.4899028453
ATT-weighted,0,5.5872486584,0.4931747536
ATT-weighted,0,5.5909869805,0.4965110633
ATT-weighted,0,5.5947113796,0.4966792407
ATT-weighted,0,5.598421959,0.4990158348
ATT-weighted,0,5.6021188209,0.5016978789
ATT-weighted,0,5.6058020663,0.5054756086
ATT-weighted,0,5.6094717952,0.5096682033
ATT-weighted,0,5.6131281064,0.5127506575
ATT-weighted,0,5.6167710977,0.5172233389
ATT-weighted,0,5.6204008657,0.5228891352
ATT-weighted,0,5.6240175062,0.5238654872
ATT-weighted,0,5.6276211137,0.5272338259
ATT-weighted,0,5.6312117818,0.5286671704
ATT-weighted,0,5.6347896032,0.5314678381
ATT-weighted,0,5.6383546693,0.5323640731
ATT-weighted,0,5.6419070709,0.5332817804
ATT-weighted,0,5.6454468976,0.5380406294
ATT-weighted,0,5.6489742382,0.5414171814
ATT-weighted,0,5.6524891803,0.5439207619
ATT-weighted,0,5.6559918108,0.5499629185
ATT-weighted,0,5.6594822158,0.5514050639
ATT-weighted,0,5.6629604801,0.5568065114
ATT-weighted,0,5.6664266881,0.5607505025
ATT-weighted,0,5.669880923,0.5642926042
ATT-weighted,0,5.6733232672,0.5669585167
ATT-weighted,0,5.6767538023,0.5707504103
ATT-weighted,0,5.680172609,0.5720365935
ATT-weighted,0,5.6835797673,0.576925142
ATT-weighted,0,5.6869753563,0.5856187089
ATT-weighted,0,5.6903594543,0.5880485381
ATT-weighted,0,5.6937321388,0.5905297887
ATT-weighted,0,5.6970934865,0.5932720371
ATT-weighted,0,5.7004435734,0.5964316538
ATT-weighted,0,5.7037824747,0.5980127285
ATT-weighted,0,5.7071102647,0.5995026144
ATT-weighted,0,5.7104270174,0.6044053938
ATT-weighted,0,5.7137328055,0.6064414869
ATT-weighted,0,5.7170277014,0.6097330251
ATT-weighted,0,5.7203117766,0.6121803218
ATT-weighted,0,5.723585102,0.6139662111
ATT-weighted,0,5.7268477476,0.6191476783
ATT-weighted,0,5.730099783,0.6220246063
ATT-weighted,0,5.7333412769,0.6237890533
ATT-weighted,0,5.7365722975,0.6246596694
ATT-weighted,0,5.7397929122,0.6250052779
ATT-weighted,0,5.7430031878,0.6278314318
ATT-weighted,0,5.7462031905,0.6298374139
ATT-weighted,0,5.7493929859,0.6323412859
ATT-weighted,0,5.7525726388,0.634095202
ATT-weighted,0,5.7557422136,0.636602727
ATT-weighted,0,5.7589017739,0.6408515275
ATT-weighted,0,5.7620513828,0.6426897157
ATT-weighted,0,5.7651911028,0.6435009454
ATT-weighted,0,5.7683209958,0.6462455181
ATT-weighted,0,5.7714411231,0.6478162345
ATT-weighted,0,5.7745515455,0.6482225995
ATT-weighted,0,5.7776523232,0.6525011921
ATT-weighted,0,5.7807435158,0.6556606586
ATT-weighted,0,5.7838251823,0.6569152853
ATT-weighted,0,5.7868973814,0.6588665102
ATT-weighted,0,5.7899601709,0.6610663888
ATT-weighted,0,5.7930136084,0.6643121054
ATT-weighted,0,5.7960577508,0.6667460425
ATT-weighted,0,5.7990926545,0.6691351751
ATT-weighted,0,5.8021183754,0.6714549084
ATT-weighted,0,5.8051349689,0.671715075
ATT-weighted,0,5.80814249,0.6722252522
ATT-weighted,0,5.811140993,0.67354645
ATT-weighted,0,5.8141305318,0.6773636565
ATT-weighted,0,5.81711116,0.6783544924
ATT-weighted,0,5.8200829304,0.6811682114
ATT-weighted,0,5.8230458955,0.6833351331
ATT-weighted,0,5.8260001074,0.6840513832
ATT-weighted,0,5.8289456176,0.6858349142
ATT-weighted,0,5.8318824773,0.6890269117
ATT-weighted,0,5.8348107371,0.6906027859
ATT-weighted,0,5.8377304472,0.6925135909
ATT-weighted,0,5.8406416574,0.6945281267
ATT-weighted,0,5.843544417,0.699262239
ATT-weighted,0,5.8464387751,0.7003626242
ATT-weighted,0,5.8493247799,0.7021174466
ATT-weighted,0,5.8522024798,0.7026529799
ATT-weighted,0,5.8550719222,0.7058511518
ATT-weighted,0,5.8579331545,0.7089782135
ATT-weighted,0,5.8607862235,0.7102605964
ATT-weighted,0,5.8636311756,0.7123649777
ATT-weighted,0,5.8664680569,0.714599943
ATT-weighted,0,5.8692969131,0.717743854
ATT-weighted,0,5.8721177895,0.7191224865
ATT-weighted,0,5.8749307309,0.7215933608
ATT-weighted,0,5.8777357818,0.7252705605
ATT-weighted,0,5.8805329864,0.7276278302
ATT-weighted,0,5.8833223885,0.728882813
ATT-weighted,0,5.8861040315,0.729862574
ATT-weighted,0,5.8888779583,0.7309214585
ATT-weighted,0,5.8916442118,0.7326665396
ATT-weighted,0,5.8944028343,0.7343225256
ATT-weighted,0,5.8971538676,0.7369821807
ATT-weighted,0,5.8998973536,0.7407157841
ATT-weighted,1,,
ATT-weighted,1,0,-7.814803416
ATT-weighted,1,0.6931471806,-6.427903096
ATT-weighted,1,1.0986122887,-6.022033675
ATT-weighted,1,1.3862943611,-5.867680737
ATT-weighted,1,1.6094379124,-5.561793142
ATT-weighted,1,1.7917594692,-5.247426542
ATT-weighted,1,1.9459101491,-5.03917876
ATT-weighted,1,2.0794415417,-4.866719467
ATT-weighted,1,2.1972245773,-4.742597508
ATT-weighted,1,2.302585093,-4.53248841
ATT-weighted,1,2.3978952728,-4.391091375
ATT-weighted,1,2.4849066498,-4.281743423
ATT-weighted,1,2.5649493575,-4.143520664
ATT-weighted,1,2.6390573296,-4.08087741
ATT-weighted,1,2.7080502011,-3.944611805
ATT-weighted,1,2.7725887222,-3.833920502
ATT-weighted,1,2.8332133441,-3.742741098
ATT-weighted,1,2.8903717579,-3.635179436
ATT-weighted,1,2.9444389792,-3.55221369
ATT-weighted,1,2.9957322736,-3.475438386
ATT-weighted,1,3.0445224377,-3.391504216
ATT-weighted,1,3.0910424534,-3.360952819
ATT-weighted,1,3.1354942159,-3.291106794
ATT-weighted,1,3.1780538303,-3.220391033
ATT-weighted,1,3.2188758249,-3.179146343
ATT-weighted,1,3.258096538,-3.12978218
ATT-weighted,1,3.295836866,-3.04640246
ATT-weighted,1,3.3322045102,-2.998528915
ATT-weighted,1,3.36729583,-2.952738594
ATT-weighted,1,3.4011973817,-2.932564412
ATT-weighted,1,3.4339872045,-2.897194079
ATT-weighted,1,3.4657359028,-2.862967662
ATT-weighted,1,3.4965075615,-2.815401016
ATT-weighted,1,3.5263605246,-2.794144992
ATT-weighted,1,3.5553480615,-2.773304866
ATT-weighted,1,3.5835189385,-2.729500729
ATT-weighted,1,3.6109179126,-2.681090046
ATT-weighted,1,3.6375861597,-2.656137256
ATT-weighted,1,3.6635616461,-2.625738859
ATT-weighted,1,3.6888794541,-2.602022704
ATT-weighted,1,3.7135720667,-2.56739693
ATT-weighted,1,3.7376696183,-2.542135381
ATT-weighted,1,3.7612001157,-2.520163883
ATT-weighted,1,3.7841896339,-2.493309327
ATT-weighted,1,3.8066624898,-2.469693226
ATT-weighted,1,3.8286413965,-2.444038283
ATT-weighted,1,3.8501476017,-2.406648374
ATT-weighted,1,3.8712010109,-2.370488769
ATT-weighted,1,3.8918202981,-2.342391213
ATT-weighted,1,3.9120230054,-2.319509774
ATT-weighted,1,3.9318256327,-2.279475749
ATT-weighted,1,3.9512437186,-2.236618142
ATT-weighted,1,3.9702919136,-2.215789754
ATT-weighted,1,3.9889840466,-2.187264261
ATT-weighted,1,4.0073331852,-2.17128272
ATT-weighted,1,4.0253516907,-2.159443358
ATT-weighted,1,4.0430512678,-2.139982446
ATT-weighted,1,4.0604430105,-2.132290741
ATT-weighted,1,4.0775374439,-2.098308437
ATT-weighted,1,4.0943445622,-2.076203973
ATT-weighted,1,4.1108738642,-2.061701639
ATT-weighted,1,4.127134385,-2.04205591
ATT-weighted,1,4.1431347264,-2.015796147
ATT-weighted,1,4.1588830834,-1.985053432
ATT-weighted,1,4.1743872699,-1.951824492
ATT-weighted,1,4.189654742,-1.932332878
ATT-weighted,1,4.2046926194,-1.909995783
ATT-weighted,1,4.2195077052,-1.881887223
ATT-weighted,1,4.2341065046,-1.849918415
ATT-weighted,1,4.248495242,-1.82171833
ATT-weighted,1,4.262679877,-1.801357934
ATT-weighted,1,4.276666119,-1.785599875
ATT-weighted,1,4.2904594411,-1.757467428
ATT-weighted,1,4.3040650932,-1.735423887
